text,popularity,risk,meaning1,meaning2,meaning3,meaning4,meaning5,pinyin,readings
我,9433564,,I; me; my,wo3,
没,1274509,,(negative prefix for verbs) have not; not,mei2,
去,1175427,,to go,to go to (a place),(of a time etc) last,qu4,
说,1157140,,to persuade,shui4,
想,1090835,,to think (about),to think of; to devise,to think (that); to believe (that),xiang3,
上,1065592,,used in 上聲|上声[shang3 sheng1],shang3,
为,1025428,,as (in the capacity of),to take sth as,to act as,wei2,
能,1020724,,surname Neng,Neng2,
看,1004818,,to look after,to take care of,to watch,kan1,
吧,1000180,,"bar (loanword) (serving drinks, or providing Internet access etc)",to puff (on a pipe etc),(onom.) bang,ba1,
道,999899,,"road; path (CL:條|条[tiao2],股[gu3])",(bound form) way; reason; principle,(bound form) a skill; an art; a specialization,dao4,
可,991178,,(prefix) can; may; able to; -able,to approve; to permit,to suit,ke3,
里,943595,,variant of 裡|里[li3],li3,
很,924348,,very; quite,"(also, often used before an adjective without intensifying its meaning, i.e. as a meaningless syntactic element)",hen3,
她,918286,,she,ta1,
知,914127,,to know,to be aware,zhi1,
得,909463,,to obtain,to get,to gain,de2,
以,890661,,old variant of 以[yi3],yi3,
子,867511,,son,child,seed,zi3,
事,853003,,matter,thing,item,shi4,
都,832501,,surname Du,Du1,
生,802629,,to grow; to give birth; to produce; to be born,to arise; to occur,to light (a fire),sheng1,
下,798283,,down,downwards,below,xia4,
过,795307,,surname Guo,Guo1,
对,782575,,right; correct,towards; at; for,concerning; regarding,dui4,
还,775284,,surname Huan,Huan2,
大,768294,,big; large; great,older (than another person),eldest (as in 大姐[da4 jie3]),da4,
也,767946,,surname Ye,Ye3,
样,702496,,manner,pattern,way,yang4,
啊,680250,,interjection of surprise,Ah!,Oh!,a1,
真,664459,,really,truly,indeed,zhen1,
时,654602,,old variant of 時|时[shi2],shi2,
天,652358,,day,sky,heaven,tian1,
和,630194,,old variant of 和[he2],he2,
怎,625748,,how,zen3,
做,612110,,to make; to produce,to write; to compose,to do; to engage in; to hold (a party etc),zuo4,
出,609035,,to go out; to come out,to arise; to occur,to produce; to yield,chu1,
起,588490,,to rise,to raise,to get up,qi3,
开,585363,,to open (transitive or intransitive),"(of ships, vehicles, troops etc) to start",to turn on; to put in operation; to operate; to run,kai1,
家,569789,,used in 傢伙|家伙[jia1 huo5] and 傢俱|家俱[jia1 ju4],jia1,
小,568372,,small,tiny,few,xiao3,
点,558012,,to touch briefly; to tap,to mark with a dot; to check off (on a list),to order (food etc); to select,dian3,
只,555474,,variant of 隻|只[zhi1],zhi1,
但,554594,,but; yet; however; still,merely; only; just,dan4,
多,551431,,many; much; more; a lot of,too many; in excess,(after a numeral) ... odd,duo1,
把,543031,,to hold; to grasp,to hold a baby in position to help it urinate or defecate,handlebar,ba3,
给,535769,,to,for,for the benefit of,gei3,
现,534099,,to appear,present,now,xian4,
如,515469,,as,as if,such as,ru2,
回,490838,,Hui ethnic group (Chinese Muslims),Hui2,
着,485803,,variant of 著|着[zhao1],zhao1,
让,479256,,to yield,to permit,to let sb do sth,rang4,
谢,479231,,surname Xie,Xie4,
走,478893,,to walk,to go,to run,zou3,
后,470893,,surname Hou,Hou4,
些,468482,,"classifier indicating a small amount or small number greater than 1: some, a few, several",xie1,
意,467080,,(bound form) idea; thought; meaning; sense,(bound form) intention; feeling; inclination; state of mind,(bound form) Italy (abbr. for 意大利[Yi4 da4 li4]),yi4,
别,464290,,surname Bie,Bie2,
自,461289,,(bound form) self; oneself,from; since,naturally; as a matter of course,zi4,
斯,460721,,Slovakia,Slovak,abbr. for 斯洛伐克[Si1 luo4 fa2 ke4],Si1,
所,460320,,actually,place,"classifier for houses, small buildings, institutions etc",suo3,
快,456928,,rapid,quick,speed,kuai4,
然,445806,,correct,right,so,ran2,
心,442751,,heart,mind,intention,xin1,
地,435946,,-ly,"structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct",de5,
死,404599,,to die,impassable,uncrossable,si3,
话,401642,,dialect,language,spoken words,hua4,
用,399267,,to use; to make use of; to employ,(coverb) with; using,to need; to have to (usu. used in the negative or in questions),yong4,
再,391904,,again; once more; re-,further; beyond this point of time,(before an adjective) more,zai4,
跟,390543,,heel,to follow closely,to go with,gen1,
行,388193,,(bound form) row; line,(bound form) line of business; trade; profession,(bound form) commercial firm,hang2,
果,387799,,fruit,result,resolute,guo3,
太,386711,,highest,greatest,too (much),tai4,
它,385813,,it,ta1,
定,385515,,to fix; to set; to make definite,to subscribe to (a newspaper etc); to book (tickets etc); to order (goods etc),to congeal; to coagulate,ding4,
打,383664,,(loanword) dozen,Taiwan pr. [da3],da2,
儿,383000,,child,son,er2,
呢,380107,,"(sentence-final particle) used in questions to link back to prior discourse or context (""what about...?"", ""and...?"")",(sentence-final particle) indicating that a state or situation still holds,(discourse particle) used to mark a slight pause or emphasis in speech,ne5,
见,376859,,to see,to meet,to appear (to be sth),jian4,
克,371382,,"abbr. for 克羅地亞|克罗地亚[Ke4 luo2 di4 ya4], Croatia","(Tw) abbr. for 克羅埃西亞|克罗埃西亚[Ke4 luo2 ai1 xi1 ya4], Croatia",Ke4,
发,370087,,to send out,to show (one's feeling),to issue,fa1,
先,365973,,beforehand; first; earlier,at first; originally,for the time being; for now,xian1,
女,363473,,female,woman,daughter,nu:3,
等,358501,,to wait for; to await,by the time; when; till,and so on; etc.; et al.,deng3,
手,357444,,hand,(formal) to hold,person engaged in certain types of work,shou3,
当,357240,,(onom.) dong,ding dong (bell),dang1,
妈,353348,,ma,mom,mother,ma1,
前,352326,,front,forward,ahead,qian2,
中,346473,,(bound form) China; Chinese,surname Zhong,Zhong1,
最,344614,,variant of 最[zui4],zui4,
找,342418,,to try to find,to look for,to call on sb,zhao3,
听,340927,,smile (archaic),yin3,
该,338639,,should,ought to,probably,gai1,
因,330596,,old variant of 因[yin1],yin1,
被,329901,,quilt,to cover (with),(literary) to suffer (a misfortune),bei4,
经,329406,,surname Jing,Jing1,
像,327001,,to resemble,to be like,to look as if,xiang4,
明,326495,,Ming Dynasty (1368–1644),surname Ming,"Ming (c. 2000 BC), fourth of the legendary Flame Emperors, 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God",Ming2,
面,326403,,face,side,surface,mian4,
之,325415,,"(possessive particle, literary equivalent of 的[de5])",him,her,zhi1,
告,324858,,(bound form) to say; to tell,to announce; to report,to denounce,gao4,
已,324112,,already,to stop,then,yi3,
西,322627,,the West,abbr. for Spain 西班牙[Xi1 ban1 ya2],Spanish,Xi1,
法,319668,,variant of 法[fa3],fa3,
哪,313924,,how,which,na3,
爱,313664,,to love; to be fond of; to like,affection,to be inclined (to do sth); to tend to (happen),ai4,
老,306089,,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity,old (of people),venerable (person),lao3,
作,304312,,(bound form) worker,(bound form) workshop,(slang) troublesome; high-maintenance (person),zuo1,
成,302696,,surname Cheng,short name for Chengdu 成都[Cheng2 du1],Cheng2,
而,302198,,and,as well as,and so,er2,
情,302053,,(bound form) feelings; emotion; sentiment; passion,(bound form) situation; condition,qing2,
特,300100,,special,unique,distinguished,te4,
年,298064,,surname Nian,Nian2,
方,297762,,surname Fang,Fang1,
這,295880,,,
从,288765,,variant of 從|从[cong2],cong2,
們,287350,,,
正,286972,,first month of the lunar year,zheng1,
觉,278414,,a nap,a sleep,CL:場|场[chang2],jiao4,
尔,276376,,variant of 爾|尔[er3],er3,
问,272054,,to ask; to inquire,wen4,
干,269990,,old variant of 乾|干[gan1],gan1,
孩,269876,,(bound form) child,hai2,
信,269217,,letter,mail,CL:封[feng1],xin4,
次,263703,,next in sequence,second,"the second (day, time etc)",ci4,
间,259981,,between,among,within a definite time or space,jian1,
安,259188,,surname An,An1,
己,258177,,self,oneself,sixth of the ten Heavenly Stems 十天干[shi2 tian1 gan1],ji3,
爸,255023,,father,dad,pa,ba4,
无,252486,,used in 南無|南无[na1 mo2],mo2,
进,250797,,to go forward,to advance,to go in,jin4,
长,248386,,long,(bound form) length,(bound form) strong point; forte,chang2,
国,247895,,surname Guo,Guo2,
谁,247550,,who,also pr. [shui2],shei2,
全,247042,,surname Quan,Quan2,
感,246551,,to feel,to move,to touch,gan3,
放,242432,,to put,to place,to release,fang4,
才,241866,,ability; talent,sb of a certain type,a capable individual,cai2,
车,241326,,surname Che,Che1,
诉,240650,,variant of 訴|诉[su4],su4,
比,240266,,Belgium,Belgian,abbr. for 比利時|比利时[Bi3 li4 shi2],Bi3,
错,239400,,surname Cuo,Cuo4,
动,237703,,(of sth) to move,to set in movement,to displace,dong4,
喜,233876,,to be fond of,to like,to enjoy,xi3,
叫,230377,,to shout,to call,to order,jiao4,
电,230127,,lightning,electricity,electric (bound form),dian4,
美,230055,,(bound form) the Americas (abbr. for 美洲[Mei3 zhou1]),(bound form) USA (abbr. for 美國|美国[Mei3 guo2]),Mei3,
分,229102,,to divide; to separate,to distribute; to allocate,to distinguish (good and bad),fen1,
机,227355,,surname Ji,Ji1,
何,226738,,surname He,He2,
欢,226526,,variant of 歡|欢[huan1],huan1,
相,226189,,surname Xiang,Xiang1,
关,225107,,surname Guan,Guan1,
候,224298,,to wait,to inquire after,to watch,hou4,
拉,223669,,to pull,to play (a bowed instrument),to drag,la1,
利,222405,,surname Li,Li4,
应,222366,,surname Ying,Taiwan pr. [Ying4],Ying1,
晚,221483,,evening,night,late,wan3,
力,219339,,surname Li,Li4,
麼,218079,,,
帮,217830,,old variant of 幫|帮[bang1],bang1,
认,216255,,to recognize,to know,to admit,ren4,
请,216116,,to ask,to invite,please (do sth),qing3,
德,215755,,Germany,German,abbr. for 德國|德国[De2 guo2],De2,
头,213670,,head,hair style,the top,tou2,
实,213406,,real,true,honest,shi2,
杀,211521,,to kill; to slay; to murder; to attack,to weaken; to reduce,(dialect) to smart,sha1,
直,209759,,surname Zhi,"Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God",Zhi2,
需,209402,,to require,to need,to want,xu1,
今,208932,,now,the present time,current,jin1,
理,208320,,texture,grain (of wood),inner essence,li3,
住,207569,,to live; to reside; to stay,to stop; to cease,(result complement indicating firmness or a stable achieved state),zhu4,
本,206915,,(bound form) root; stem,(bound form) origin; source,(bound form) one's own; this,ben3,
东,205810,,surname Dong,Dong1,
常,205701,,surname Chang,Chang2,
马,205631,,surname Ma,abbr. for Malaysia 馬來西亞|马来西亚[Ma3 lai2 xi1 ya4],Ma3,
带,205453,,band,belt,girdle,dai4,
工,204833,,work,worker,skill,gong1,
同,203547,,like,same,similar,tong2,
名,202331,,name,noun (part of speech),place (e.g. among winners),ming2,
白,200952,,surname Bai,Bai ethnic group,Bai2,
亲,199993,,parent,one's own (flesh and blood),relative,qin1,
于,198124,,surname Yu,Yu2,
种,197869,,seed,species,kind,zhong3,
高,197215,,surname Gao,Gao1,
公,196575,,public,collectively owned,common,gong1,
重,195863,,to repeat,repetition,again,chong2,
学,195801,,to learn,to study,to imitate,xue2,
吃,195639,,to eat; to consume,to eat at (a cafeteria etc),to eradicate; to destroy,chi1,
保,193816,,Bulgaria (abbr. for 保加利亞|保加利亚[Bao3 jia1 li4 ya4]),Bao3,
身,193684,,body,life,oneself,shen1,
哦,191610,,to chant,e2,
两,188415,,two,both,some,liang3,
活,187887,,to live,alive,living,huo2,
拿,187449,,old variant of 拿[na2],na2,
個,186047,,,
來,185864,,,
友,184333,,friend,you3,
加,183923,,Canada (abbr. for 加拿大[Jia1 na2 da4]),surname Jia,Jia1,
其,181918,,his,her,its,qi2,
又,179959,,(once) again,also,both... and...,you4,
体,177455,,used in 體己|体己[ti1 ji5],Taiwan pr. [ti3],ti1,
完,175599,,to finish,to be over,whole,wan2,
任,174373,,surname Ren,Ren2,
受,174260,,to receive,to accept,to suffer,shou4,
接,174104,,to receive,to answer (the phone),to meet or welcome sb,jie1,
新,173962,,abbr. for Xinjiang 新疆[Xin1 jiang1],abbr. for Singapore 新加坡[Xin1 jia1 po1],surname Xin,Xin1,
离,173629,,mythical beast (archaic),chi1,
钱,171991,,surname Qian,Qian2,
部,171542,,ministry,department,section,bu4,
第,170395,,"(prefix indicating ordinal number, as in 第六[di4 liu4] ""sixth"")",(literary) grades in which successful candidates in the imperial examinations were placed,(old) residence of a high official,di4,
者,169966,,(after a verb or adjective) one who (is) ...,(after a noun) person involved in ...,-er,zhe3,
记,169789,,to record,to note,to memorize,ji4,
解,169600,,surname Xie,Xie4,
许,169559,,surname Xu,Xu3,
位,167957,,position,location,place,wei4,
望,167880,,full moon,to hope,to expect,wang4,
将,167688,,will,shall,to use,jiang1,
更,165542,,to change or replace,to experience,one of the five two-hour periods into which the night was formerly divided,geng1,
思,164862,,to think,to consider,si1,
士,164782,,surname Shi,Shi4,
三,164634,,surname San,San1,
非,163185,,"abbr. for 非洲[Fei1 zhou1], Africa",Fei1,
主,163182,,owner,master,host,zhu3,
物,162077,,(bound form) thing,(literary) the outside world as distinct from oneself; people other than oneself,wu4,
警,159229,,to alert,to warn,police,jing3,
外,159044,,outside,in addition,foreign,wai4,
命,158348,,life,fate,order or command,ming4,
边,157327,,side,edge,margin,bian1,
此,156833,,this; these,ci3,
或,154351,,maybe,perhaps,might,huo4,
必,153767,,certainly,must,will,bi4,
少,152735,,few,less,to lack,shao3,
始,151567,,to begin,to start,then,shi3,
希,151094,,to hope,to admire,variant of 稀[xi1],xi1,
题,150185,,surname Ti,Ti2,
夫,149817,,husband,man,manual worker,fu1,
件,149651,,item,component,"classifier for events, things, clothes etc",jian4,
朋,149438,,friend,peng2,
會,149204,,,
尼,147924,,Buddhist nun,(often used in phonetic spellings),ni2,
您,147866,,"you (courteous, as opposed to informal 你[ni3])",nin2,
男,146882,,(bound form) male,"baron, the lowest of the five ranks of nobility 五等爵位[wu3 deng3 jue2 wei4]",nan2,
伙,146156,,(bound form) meals (as in 伙食[huo3 shi2]),variant of 夥|伙[huo3],huo3,
阿,144907,,"prefix used before monosyllabic names, kinship terms etc to indicate familiarity",used in transliteration,(bound form) Afghanistan (abbr. for 阿富汗[A1 fu4 han4]),a1,
场,144609,,threshing floor,"classifier for events and happenings: spell, episode, bout",chang2,
切,143677,,to cut; to slice; to carve,(math.) tangential,qie1,
世,143654,,surname Shi,Shi4,
日,143271,,(bound form) sun,day,day of the month,ri4,
气,143054,,gas; air,smell,weather,qi4,
算,143049,,to calculate; to figure out,to include; to count in,to count; to be valid; to carry weight,suan4,
玩,142776,,to play,to have fun,to trifle with,wan2,
早,140958,,early,morning,Good morning!,zao3,
变,140642,,to change,to become different,to transform,bian4,
结,140002,,(of a plant) to produce (fruit or seeds),Taiwan pr. [jie2],jie1,
路,137910,,surname Lu,Lu4,
沒,137212,,,
准,136836,,to allow,to grant,in accordance with,zhun3,
失,136580,,to lose,to miss,to fail,shi1,
嗎,136286,,,
查,136277,,surname Zha,Zha1,
黑,135676,,short name for Heilongjiang 黑龍江|黑龙江[Hei1 long2 jiang1],Hei1,
字,135674,,letter,symbol,character,zi4,
呀,135537,,ah (used to express surprise),(onom.) creaking,ya1,
卡,135271,,to stop,to block,(computing) (coll.) slow,ka3,
神,135260,,God,Shen2,
每,134786,,each,every,mei3,
罗,134200,,surname Luo,Luo2,
难,133739,,difficult (to...),problem,difficulty,nan2,
管,133344,,variant of 管[guan3],guan3,
刚,132852,,(literary) hard; firm; strong,exactly; precisely,barely; only just,gang1,
办,131896,,"to take care of (a matter); to deal with (a task, procedure etc); to organize (an event)",to establish; to set up; to manage; to run (an enterprise),(law) to handle; to investigate; to prosecute (a case or suspect),ban4,
几,131563,,small table,ji1,
水,130967,,surname Shui,Shui ethnic group,Shui3,
总,130580,,(bound form) general; overall,to sum up,in every case; always; invariably,zong3,
门,130332,,surname Men,Men2,
十,129852,,ten,10,shi2,
哥,129147,,elder brother,ge1,
嘿,128881,,hey,hei1,
确,128579,,variant of 確|确[que4],variant of 埆[que4],que4,
通,127860,,to go through,to know well,(suffix) expert,tong1,
计,126867,,surname Ji,Ji4,
向,126354,,surname Xiang,Xiang4,
說,125997,,,
处,125942,,to reside,to live,to dwell,chu3,
害,125914,,to do harm to,to cause trouble to,harm,hai4,
系,125167,,to connect,to relate to,to tie up,xi4,
房,124663,,surname Fang,Fang2,
战,124116,,to fight,fight,war,zhan4,
格,124061,,used in 格登[ge1 deng1],used in 格格[ge1 ge1],ge1,
入,123724,,to enter; to go into,to join; to become a member of,(bound form) to conform to (as in 入時|入时[ru4 shi2]),ru4,
谈,123537,,surname Tan,Tan2,
掉,123138,,to fall,to drop,to lag behind,diao4,
合,122892,,100 ml,one-tenth of a peck,"measure for dry grain equal to one-tenth of sheng 升 or liter, or one-hundredth dou 斗",ge3,
布,122806,,variant of 布[bu4],to announce,to spread,bu4,
嗯,122436,,(a groaning sound),en1,
教,122365,,surname Jiao,Jiao4,
嘛,122264,,used in 唵嘛呢叭咪吽[an3 ma2 ni2 ba1 mi1 hong1],(Tw) (coll.) what?,ma2,
抱,121767,,to hold,to carry (in one's arms),to hug,bao4,
官,121543,,surname Guan,Guan1,
父,120204,,(bound form) father,(bound form) male relative of father's generation (as in 伯父[bo2 fu4]),(computing) (bound form) parent-,fu4,
备,119435,,variant of 備|备[bei4],bei4,
求,118968,,to seek,to look for,to request,qiu2,
救,118740,,variant of 救[jiu4],jiu4,
服,118521,,clothes,dress,garment,fu2,
金,118187,,surname Jin,surname Kim (Korean),Jurchen Jin dynasty (1115–1234),Jin1,
员,118031,,(bound form) person engaged in a certain field of activity,(bound form) member,classifier for military generals,yuan2,
星,117445,,star,heavenly body,satellite,xing1,
啦,117346,,"(onom.) sound of singing, cheering etc",(phonetic),(dialect) to chat,la1,
提,116304,,used in 提防[di1 fang5] and 提溜[di1 liu5],di1,
队,116126,,squadron,team,group,dui4,
姐,115110,,older sister,jie3,
并,114995,,and,furthermore,also,bing4,
海,114922,,surname Hai,Hai3,
乐,114475,,surname Le,Le4,
表,114397,,exterior surface,family relationship via females,to show (one's opinion),biao3,
原,114266,,surname Yuan,(Japanese surname) Hara,Yuan2,
性,112476,,nature,character,property,xing4,
笑,111643,,old variant of 笑[xiao4],xiao4,
留,111385,,old variant of 留[liu2],liu2,
二,111096,,two,2,(Beijing dialect) stupid,er4,
试,110707,,to test,to try,experiment,shi4,
清,110629,,Qing (Wade-Giles: Ch'ing) dynasty of China (1644–1911),surname Qing,Qing1,
交,109795,,to hand over; to deliver; to pay (money); to turn over,to make friends,(of lines) to intersect,jiao1,
歉,109770,,to apologize,to regret,deficient,qian4,
口,109755,,mouth,"classifier for things with mouths (people, domestic animals, cannons, wells etc)",classifier for bites or mouthfuls,kou3,
蛋,109647,,variant of 蜑[Dan4],Dan4,
球,109107,,ball used for playing games (variant of 球[qiu2]),qiu2,
远,108845,,far,distant,remote,yuan3,
号,108544,,(bound form) to wail; to howl,hao2,
怕,108534,,surname Pa,Pa4,
证,108343,,to admonish,variant of 證|证[zheng4],zheng4,
报,107801,,to report; to inform; to announce,to respond; to reply,to sign up for; to register for (abbr. for 報名|报名[bao4 ming2]),bao4,
师,107739,,surname Shi,Shi1,
照,107669,,variant of 照[zhao4],to shine,to illuminate,zhao4,
亚,107309,,Asia,Asian,Taiwan pr. [Ya3],Ya4,
奇,106978,,odd (number),ji1,
為,106824,,,
约,106105,,to weigh in a balance or on a scale,yao1,
眼,105045,,"eye (CL:隻|只[zhi1],雙|双[shuang1])",(often used with 一[yi1]) a look; a glance,small hole,yan3,
界,104829,,(bound form) boundary; border,(bound form) realm,jie4,
收,104750,,to receive,to accept,to collect,shou1,
酒,104295,,wine (esp. rice wine),liquor,spirits,jiu3,
坐,104294,,surname Zuo,Zuo4,
军,104204,,(bound form) army,military,jun1,
火,104200,,surname Huo,Huo3,
巴,104111,,"Ba, a state during the Zhou dynasty (in present-day Chongqing and the eastern part of Sichuan)",the east of Sichuan and Chongqing Municipality,surname Ba,Ba1,
停,104016,,to stop,to halt,to park (a car),ting2,
枪,103591,,surname Qiang,Qiang1,
够,102366,,enough (sufficient),enough (too much),(coll.) (before adj.) really,gou4,
指,101376,,finger,to point at or to,to indicate or refer to,zhi3,
月,100892,,moon,month,monthly,yue4,
与,99376,,variant of 歟|欤[yu2],yu2,
万,99246,,used in 万俟[Mo4 qi2],mo4,
使,98773,,to make,to cause,to enable,shi3,
喝,98694,,to drink,variant of 嗬[he1],he1,
光,98331,,light; ray (CL:道[dao4]),bright; shiny,only; merely,guang1,
哈,98200,,"abbr. for 哈薩克斯坦|哈萨克斯坦[Ha1 sa4 ke4 si1 tan3], Kazakhstan","abbr. for 哈爾濱|哈尔滨[Ha1 er3 bin1], Harbin",Ha1,
底,97990,,(equivalent to 的 as possessive particle),de5,
目,97726,,eye,(literary) to look; to regard,eye (of a net); mesh,mu4,
须,97695,,must,to have to,to wait,xu1,
色,97621,,color,CL:種|种[zhong3],look,se4,
医,97444,,medical,medicine,doctor,yi1,
米,97138,,surname Mi,Mi3,
片,96775,,disk,sheet,pian1,
声,96772,,sound,voice,tone,sheng1,
达,96271,,surname Da,Da2,
空,96160,,empty,air,sky,kong1,
送,95796,,to send; to deliver; to transmit,to give (as a present),to see (sb) off,song4,
文,95328,,surname Wen,Wen2,
期,95227,,variant of 期[qi1],period,cycle,qi1,
弟,94967,,younger brother,junior male,I (modest word in letter),di4,
伤,94931,,to injure,injury,wound,shang1,
花,94197,,surname Hua,Hua1,
怪,94162,,odd; strange; uncanny,(bound form) monster; supernatural being,to find strange; to regard as odd,guai4,
兴,94031,,surname Xing,Xing1,
内,93771,,inside,inner,internal,nei4,
且,93677,,and,moreover,yet,qie3,
肯,93583,,old variant of 肯[ken3],ken3,
由,93088,,to follow,from,because of; due to,you2,
决,92706,,to decide,to determine,to execute (sb),jue2,
待,92563,,to stay; to remain,dai1,
制,92300,,system,to control,to regulate,zhi4,
度,92071,,to pass,to spend (time),measure,du4,
近,91954,,near,close to,approximately,jin4,
托,91908,,to hold up in one's hand; to support with one's palm,"sth serving as a support: a prop, a rest (e.g. arm rest)",(bound form) a shill,tuo1,
兰,90996,,surname Lan,"abbr. for Lanzhou 蘭州|兰州[Lan2 zhou1], Gansu",Lan2,
演,90892,,to perform (a play etc); to stage (a show),(bound form) to develop; to play out; to carry out (a task),yan3,
至,90851,,to arrive,most,to,zhi4,
飞,90658,,to fly,fei1,
息,90079,,(bound form) breath,(bound form) to cease; to stop,(bound form) to rest,xi1,
王,90053,,surname Wang,Wang2,
久,89798,,(of a period of time) long,jiu3,
跑,89534,,(of an animal) to paw (the ground),pao2,
根,89211,,root,basis,"classifier for long slender objects, e.g. cigarettes, guitar strings",gen1,
贝,88795,,surname Bei,Bei4,
音,88556,,sound,noise,note (of musical scale),yin1,
识,88281,,to know,knowledge,Taiwan pr. [shi4],shi2,
影,88238,,picture,image,film,ying3,
還,87969,,,
搞,87938,,to do,to make,to go in for,gao3,
過,87844,,,
五,87772,,five,5,wu3,
婚,87306,,(bound form) marriage; wedding,(bound form) to marry,hun1,
器,86525,,device,tool,utensil,qi4,
反,86282,,contrary,in reverse,inside out or upside down,fan3,
运,86077,,to move,to transport,to use,yun4,
拜,85961,,to bow to; to pay one's respects,(bound form) to extend greetings (on a specific occasion),to make a courtesy call,bai4,
英,85876,,United Kingdom,British,England,Ying1,
代,85688,,to be a substitute for; to act on behalf of; to replace; to substitute,generation; dynasty; age; period; (historical) era; (geological) eon,dai4,
宝,85575,,variant of 寶|宝[bao3],bao3,
消,85511,,to diminish; to subside,to consume; to reduce,to idle away (the time),xiao1,
睡,85310,,to sleep,to lie down,shui4,
帝,84894,,(bound form) emperor; sovereign; supreme deity,di4,
整,84847,,(bound form) whole; complete; entire; (before a measure word) whole; (before or after number + measure word) exactly,(bound form) in good order; tidy; neat,(bound form) to put in order; to straighten,zheng3,
и,84103,,,
持,83805,,to hold,to grasp,to support,chi2,
恩,83786,,variant of 恩[en1],en1,
艾,83252,,surname Ai,Ai4,
平,82907,,surname Ping,Ping2,
察,82813,,short name for Chahar Province 察哈爾|察哈尔[Cha2 ha1 er3],Cha2,
四,82617,,four,4,si4,
母,82327,,mother,elderly female relative,origin,mu3,
单,82208,,surname Shan,Shan4,
选,82173,,to choose,to pick,to select,xuan3,
击,81892,,to hit,to strike,to break,ji1,
姆,81834,,used in 姆媽|姆妈[m1 ma1],m1,
基,81749,,(bound form) base; foundation,(bound form) radical (chemistry),"(bound form) gay (loanword from English into Cantonese, Jyutping: gei1, followed by orthographic borrowing from Cantonese)",ji1,
對,81370,,,
维,81321,,abbr. for Uyghur 維吾爾|维吾尔[Wei2 wu2 er3],surname Wei,Wei2,
鬼,81202,,disembodied spirit; ghost; devil,(suffix) person with a certain vice or addiction etc,sly; crafty; resourceful (variant of 詭|诡[gui3]),gui3,
条,80805,,strip,item,article,tiao2,
伊,79470,,surname Yi,Yi1,
病,79441,,illness,CL:場|场[chang2],disease,bing4,
案,78755,,(legal) case,incident,record,an4,
护,78469,,to protect,hu4,
止,78139,,to stop,to prohibit,until,zhi3,
山,78013,,surname Shan,Shan1,
买,77624,,to buy,to purchase,mai3,
便,77577,,plain,informal,suitable,bian4,
迪,77417,,to enlighten,di2,
室,77310,,surname Shi,Shi4,
樣,77282,,,
科,77258,,branch of study,administrative section,division,ke1,
林,77184,,surname Lin,Japanese surname Hayashi,Lin2,
穿,77151,,to bore through; to pierce; to perforate,to go through (e.g. a tunnel); to cross (e.g. a street),to thread; to string together,chuan1,
愿,77081,,honest and prudent,variant of 願|愿[yuan4],yuan4,
令,76911,,used in 脊令[ji2 ling2],used in 令狐[Ling2 hu2] (Taiwan pr. [ling4]),ling2,
